employee_id,job_role,onet_soc_code,missing_skill,importance_score
1069,Research Director,11-9121.00,Microsoft SharePoint,4.0
1069,Research Director,11-9121.00,Oracle Database,4.0
1069,Research Director,11-9121.00,Structured query language SQL,4.0
1069,Research Director,11-9121.00,Web browser software,3.0
1070,Sales Executive,41-9031.00,Reading Comprehension,4.0
1070,Sales Executive,41-9031.00,Writing,3.75
1070,Sales Executive,41-9031.00,Speaking,4.12
1070,Sales Executive,41-9031.00,Science,2.12
1070,Sales Executive,41-9031.00,Apache Hadoop,4.0
1070,Sales Executive,41-9031.00,Apache HBase,3.0
1070,Sales Executive,41-9031.00,Apache Struts,3.0
1070,Sales Executive,41-9031.00,Autodesk AutoCAD,4.0
1070,Sales Executive,41-9031.00,Border Gateway Protocol BGP,4.0
1070,Sales Executive,41-9031.00,C,4.0
1070,Sales Executive,41-9031.00,C++,4.0
1070,Sales Executive,41-9031.00,Cisco Systems CiscoWorks,3.0
1070,Sales Executive,41-9031.00,Dassault Systemes SolidWorks,4.0
1070,Sales Executive,41-9031.00,Docker,4.0
1070,Sales Executive,41-9031.00,Enterprise application integration EAI software,3.0
1070,Sales Executive,41-9031.00,Enterprise JavaBeans,3.0
1070,Sales Executive,41-9031.00,Extensible hypertext markup language XHTML,3.0
1070,Sales Executive,41-9031.00,Firewall software,3.0
1070,Sales Executive,41-9031.00,Google Cloud software,3.0
1070,Sales Executive,41-9031.00,Google Workspace software,4.0
1070,Sales Executive,41-9031.00,Hewlett Packard HP-UX,3.0
1070,Sales Executive,41-9031.00,Hyperion Solutions Hyperion System 9 Bi+,3.0
1070,Sales Executive,41-9031.00,IBM DB2,4.0
1070,Sales Executive,41-9031.00,Informatica Corporation PowerCenter,3.0
1070,Sales Executive,41-9031.00,JavaScript,4.0
1070,Sales Executive,41-9031.00,McAfee,3.0
1070,Sales Executive,41-9031.00,Microsoft Access,4.0
1070,Sales Executive,41-9031.00,Microsoft Excel,5.0
1070,Sales Executive,41-9031.00,Microsoft Office software,5.0
1070,Sales Executive,41-9031.00,Microsoft Outlook,4.0
1070,Sales Executive,41-9031.00,Microsoft SQL Server,4.0
1070,Sales Executive,41-9031.00,Microsoft Windows Server,4.0
1070,Sales Executive,41-9031.00,Microsoft Word,4.0
1070,Sales Executive,41-9031.00,NortonLifeLock cybersecurity software,3.0
1070,Sales Executive,41-9031.00,Oracle Java,4.0
1070,Sales Executive,41-9031.00,Oracle PeopleSoft,4.0
1070,Sales Executive,41-9031.00,Oracle Solaris,3.0
1070,Sales Executive,41-9031.00,Perl,4.0
1070,Sales Executive,41-9031.00,PHP,4.0
1070,Sales Executive,41-9031.00,R,4.0
1070,Sales Executive,41-9031.00,Ruby,4.0
1070,Sales Executive,41-9031.00,Sales analysis software,3.0
1070,Sales Executive,41-9031.00,Salesforce software,5.0
1070,Sales Executive,41-9031.00,SAP Adaptive Server Enterprise,3.0
1070,Sales Executive,41-9031.00,SAP BusinessObjects Crystal Reports,3.0
1070,Sales Executive,41-9031.00,SAP software,4.0
1070,Sales Executive,41-9031.00,Shell script,4.0
1070,Sales Executive,41-9031.00,Single sign-on SSO,3.0
1070,Sales Executive,41-9031.00,Software as a service SaaS,3.0
1070,Sales Executive,41-9031.00,Teradata Database,4.0
1070,Sales Executive,41-9031.00,Web browser software,3.0
1070,Sales Executive,41-9031.00,Wireshark,3.0
1071,Research Scientist,19-1042.00,Mathematics,3.62
1071,Research Scientist,19-1042.00,Science,4.12
1071,Research Scientist,19-1042.00,Critical Thinking,4.0
1071,Research Scientist,19-1042.00,Learning Strategies,3.38
1071,Research Scientist,19-1042.00,Monitoring,3.62
1071,Research Scientist,19-1042.00,Database software,3.0
1071,Research Scientist,19-1042.00,ESRI ArcGIS software,4.0
1071,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
1071,Research Scientist,19-1042.00,LexisNexis,3.0
1071,Research Scientist,19-1042.00,Linux,4.0
1071,Research Scientist,19-1042.00,Medical Scientists HybridAI,3.0
1071,Research Scientist,19-1042.00,Medical Scientists MediSave,3.0
1071,Research Scientist,19-1042.00,Microsoft Excel,5.0
1071,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1071,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1071,Research Scientist,19-1042.00,Microsoft Project,4.0
1071,Research Scientist,19-1042.00,Microsoft Word,4.0
1071,Research Scientist,19-1042.00,Minitab,3.0
1071,Research Scientist,19-1042.00,National Instruments LabVIEW,3.0
1071,Research Scientist,19-1042.00,Python,4.0
1071,Research Scientist,19-1042.00,SAS,4.0
1071,Research Scientist,19-1042.00,StataCorp Stata,3.0
1071,Research Scientist,19-1042.00,The MathWorks MATLAB,4.0
1071,Research Scientist,19-1042.00,Thermo ToxLab,3.0
1071,Research Scientist,19-1042.00,UNIX,4.0
1071,Research Scientist,19-1042.00,Waters Empower 2,3.0
1071,Research Scientist,19-1042.00,Waters MassLynx,3.0
1073,Manufacturing Director,11-3051.00,Writing,3.38
1073,Manufacturing Director,11-3051.00,Science,1.62
1073,Manufacturing Director,11-3051.00,Learning Strategies,3.75
1073,Manufacturing Director,11-3051.00,ABB Optimize IT Predict & Control,3.0
1073,Manufacturing Director,11-3051.00,Adobe After Effects,4.0
1073,Manufacturing Director,11-3051.00,Adobe Photoshop,4.0
1073,Manufacturing Director,11-3051.00,Autodesk AutoCAD,4.0
1073,Manufacturing Director,11-3051.00,Citect IIM,3.0
1073,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM software,3.0
1073,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM time manager software,3.0
1073,Manufacturing Director,11-3051.00,Database software,3.0
1073,Manufacturing Director,11-3051.00,Eko,3.0
1073,Manufacturing Director,11-3051.00,Email software,3.0
1073,Manufacturing Director,11-3051.00,Employee performance management system,3.0
1073,Manufacturing Director,11-3051.00,Employee scheduling software,3.0
1073,Manufacturing Director,11-3051.00,Exact Software JobBOSS,3.0
1073,Manufacturing Director,11-3051.00,FileMaker Pro,3.0
1073,Manufacturing Director,11-3051.00,Financial planning software,3.0
1073,Manufacturing Director,11-3051.00,IBM Notes,3.0
1073,Manufacturing Director,11-3051.00,IBM Rational ClearQuest,3.0
1073,Manufacturing Director,11-3051.00,Industrial production manager and stock control software,3.0
1073,Manufacturing Director,11-3051.00,JamBoard,3.0
1073,Manufacturing Director,11-3051.00,Landfill gas analysis software,3.0
1073,Manufacturing Director,11-3051.00,Microsoft Excel,5.0
1073,Manufacturing Director,11-3051.00,Microsoft Outlook,5.0
1073,Manufacturing Director,11-3051.00,Microsoft PowerPoint,5.0
1073,Manufacturing Director,11-3051.00,Microsoft Word,4.0
1073,Manufacturing Director,11-3051.00,NetSuite ERP,3.0
1073,Manufacturing Director,11-3051.00,Oracle JD Edwards EnterpriseOne,3.0
1073,Manufacturing Director,11-3051.00,Plant management software,3.0
1073,Manufacturing Director,11-3051.00,ProcessPro Premier,3.0
1073,Manufacturing Director,11-3051.00,PTC Creo Parametric,3.0
1073,Manufacturing Director,11-3051.00,QUMAS quality management solution software,3.0
1073,Manufacturing Director,11-3051.00,Statistical process control SPC software,3.0
1074,Manager,11-1021.00,Active Listening,4.0
1074,Manager,11-1021.00,Speaking,4.0
1074,Manager,11-1021.00,Mathematics,2.62
1074,Manager,11-1021.00,Science,1.5
1074,Manager,11-1021.00,Critical Thinking,3.88
1074,Manager,11-1021.00,Active Learning,3.62
1074,Manager,11-1021.00,Learning Strategies,3.0
1074,Manager,11-1021.00,Monitoring,4.0
1074,Manager,11-1021.00,Airtable,3.0
1074,Manager,11-1021.00,Apple Final Cut Pro,3.0
1074,Manager,11-1021.00,Blackbaud The Raiser's Edge,3.0
1074,Manager,11-1021.00,Blackboard software,3.0
1074,Manager,11-1021.00,Citrix cloud computing software,3.0
1074,Manager,11-1021.00,Datawatch Monarch,3.0
1074,Manager,11-1021.00,Dynamic Energy Systems MedAct,3.0
1074,Manager,11-1021.00,FileMaker Pro,3.0
1074,Manager,11-1021.00,Fund accounting software,3.0
1074,Manager,11-1021.00,Geographic information system GIS software,3.0
1074,Manager,11-1021.00,GroupMe,3.0
1074,Manager,11-1021.00,HEAT Software GoldMine,3.0
1074,Manager,11-1021.00,Human resource management software HRMS,3.0
1074,Manager,11-1021.00,Intuit QuickBooks,4.0
1074,Manager,11-1021.00,Kronos Workforce Payroll,3.0
1074,Manager,11-1021.00,Kronos Workforce Timekeeper,4.0
1074,Manager,11-1021.00,LinkedIn,3.0
1074,Manager,11-1021.00,Marketo Marketing Automation,4.0
1074,Manager,11-1021.00,Medical condition coding software,3.0
1074,Manager,11-1021.00,Microsoft Dynamics,3.0
1074,Manager,11-1021.00,Microsoft Dynamics GP,3.0
1074,Manager,11-1021.00,Microsoft Outlook,4.0
1074,Manager,11-1021.00,Microsoft PowerPoint,5.0
1074,Manager,11-1021.00,Microsoft Visual Basic,4.0
1074,Manager,11-1021.00,Microsoft Visual Basic for Applications VBA,4.0
1074,Manager,11-1021.00,MicroStrategy,3.0
1074,Manager,11-1021.00,Mozilla Firefox,4.0
1074,Manager,11-1021.00,Mozilla Thunderbird,3.0
1074,Manager,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
1074,Manager,11-1021.00,Oracle Eloqua,3.0
1074,Manager,11-1021.00,Oracle PeopleSoft,4.0
1074,Manager,11-1021.00,Oracle Solaris,3.0
1074,Manager,11-1021.00,Personnel scheduling software,3.0
1074,Manager,11-1021.00,Quest Erwin Data Modeler,3.0
1074,Manager,11-1021.00,Salesforce software,4.0
1074,Manager,11-1021.00,Salesforce.com Salesforce CRM,3.0
1074,Manager,11-1021.00,SAS,4.0
1074,Manager,11-1021.00,Screencastify,3.0
1074,Manager,11-1021.00,SeaMonkey,3.0
1074,Manager,11-1021.00,Slack,4.0
1074,Manager,11-1021.00,Social media sites,3.0
1074,Manager,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1074,Manager,11-1021.00,Structured query language SQL,4.0
1074,Manager,11-1021.00,The MathWorks MATLAB,4.0
1074,Manager,11-1021.00,Yardi software,4.0
1074,Manager,11-1021.00,YouTube,3.0
1076,Sales Executive,41-9031.00,Reading Comprehension,4.0
1076,Sales Executive,41-9031.00,Active Listening,4.0
1076,Sales Executive,41-9031.00,Critical Thinking,4.0
1076,Sales Executive,41-9031.00,Learning Strategies,3.0
1076,Sales Executive,41-9031.00,Monitoring,2.88
1076,Sales Executive,41-9031.00,Ab Initio,3.0
1076,Sales Executive,41-9031.00,Apache Pig,3.0
1076,Sales Executive,41-9031.00,Apple iOS,4.0
1076,Sales Executive,41-9031.00,Atlassian JIRA,4.0
1076,Sales Executive,41-9031.00,Autodesk AutoCAD,4.0
1076,Sales Executive,41-9031.00,C,4.0
1076,Sales Executive,41-9031.00,C++,4.0
1076,Sales Executive,41-9031.00,Cisco Systems CiscoWorks,3.0
1076,Sales Executive,41-9031.00,Citrix cloud computing software,3.0
1076,Sales Executive,41-9031.00,Docker,4.0
1076,Sales Executive,41-9031.00,Enterprise JavaBeans,3.0
1076,Sales Executive,41-9031.00,Extensible markup language XML,4.0
1076,Sales Executive,41-9031.00,Firewall software,3.0
1076,Sales Executive,41-9031.00,Google Workspace software,4.0
1076,Sales Executive,41-9031.00,IBM Cognos Business Intelligence,3.0
1076,Sales Executive,41-9031.00,IBM Cognos Impromptu,3.0
1076,Sales Executive,41-9031.00,IBM DB2,4.0
1076,Sales Executive,41-9031.00,IBM Domino,3.0
1076,Sales Executive,41-9031.00,Kubernetes,4.0
1076,Sales Executive,41-9031.00,Linux,4.0
1076,Sales Executive,41-9031.00,Management information systems MIS,3.0
1076,Sales Executive,41-9031.00,MapReduce big data software,3.0
1076,Sales Executive,41-9031.00,McAfee,3.0
1076,Sales Executive,41-9031.00,Microsoft Access,4.0
1076,Sales Executive,41-9031.00,Microsoft Active Directory,4.0
1076,Sales Executive,41-9031.00,Microsoft Exchange,3.0
1076,Sales Executive,41-9031.00,Microsoft PowerPoint,5.0
1076,Sales Executive,41-9031.00,Microsoft Project,4.0
1076,Sales Executive,41-9031.00,Microsoft SharePoint,4.0
1076,Sales Executive,41-9031.00,Microsoft Teams,4.0
1076,Sales Executive,41-9031.00,Microsoft Visio,4.0
1076,Sales Executive,41-9031.00,Microsoft Windows Server,4.0
1076,Sales Executive,41-9031.00,NortonLifeLock cybersecurity software,3.0
1076,Sales Executive,41-9031.00,Oracle Database,4.0
1076,Sales Executive,41-9031.00,Oracle Java,4.0
1076,Sales Executive,41-9031.00,Oracle PeopleSoft,4.0
1076,Sales Executive,41-9031.00,Platform as a service PaaS,3.0
1076,Sales Executive,41-9031.00,Ruby,4.0
1076,Sales Executive,41-9031.00,Salesforce software,5.0
1076,Sales Executive,41-9031.00,SAP Adaptive Server Enterprise,3.0
1076,Sales Executive,41-9031.00,SAP Business Objects,3.0
1076,Sales Executive,41-9031.00,Security assertion markup language SAML,3.0
1076,Sales Executive,41-9031.00,Splunk Enterprise,4.0
1076,Sales Executive,41-9031.00,Structured query language SQL,4.0
1076,Sales Executive,41-9031.00,Virtual private networking VPN software,3.0
1076,Sales Executive,41-9031.00,WebEx Sales Center,3.0
1076,Sales Executive,41-9031.00,Wireshark,3.0
1077,Sales Representative,41-3091.00,Reading Comprehension,3.62
1077,Sales Representative,41-3091.00,Writing,3.38
1077,Sales Representative,41-3091.00,Mathematics,2.62
1077,Sales Representative,41-3091.00,Science,1.0
1077,Sales Representative,41-3091.00,Monitoring,3.12
1077,Sales Representative,41-3091.00,HubSpot software,4.0
1077,Sales Representative,41-3091.00,Microsoft Office software,5.0
1077,Sales Representative,41-3091.00,Microsoft PowerPoint,4.0
1077,Sales Representative,41-3091.00,Microsoft Word,4.0
1079,Laboratory Technician,29-2012.00,Active Listening,3.62
1079,Laboratory Technician,29-2012.00,Science,3.0
1079,Laboratory Technician,29-2012.00,Critical Thinking,3.25
1079,Laboratory Technician,29-2012.00,Learning Strategies,2.75
1079,Laboratory Technician,29-2012.00,Monitoring,3.0
1079,Laboratory Technician,29-2012.00,Data entry software,3.0
1079,Laboratory Technician,29-2012.00,Electronic medical record EMR software,3.0
1079,Laboratory Technician,29-2012.00,Email software,3.0
1079,Laboratory Technician,29-2012.00,IBM Notes,3.0
1079,Laboratory Technician,29-2012.00,Medical system integration software,3.0
1079,Laboratory Technician,29-2012.00,MEDITECH software,4.0
1079,Laboratory Technician,29-2012.00,Microscopic image capturing software,3.0
1079,Laboratory Technician,29-2012.00,Microsoft Excel,5.0
1079,Laboratory Technician,29-2012.00,Quality control software,3.0
1079,Laboratory Technician,29-2012.00,Reimbursement screening software,3.0
1079,Laboratory Technician,29-2012.00,SAP software,4.0
1079,Laboratory Technician,29-2012.00,Specimen tracking software,3.0
1079,Laboratory Technician,29-2012.00,Test routing software,3.0
1080,Research Scientist,19-1042.00,Writing,4.25
1080,Research Scientist,19-1042.00,Speaking,4.12
1080,Research Scientist,19-1042.00,Science,4.12
1080,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1080,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1080,Research Scientist,19-1042.00,FileMaker Pro,3.0
1080,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
1080,Research Scientist,19-1042.00,Microsoft Publisher,3.0
1080,Research Scientist,19-1042.00,Microsoft Word,4.0
1080,Research Scientist,19-1042.00,Minitab,3.0
1080,Research Scientist,19-1042.00,National Instruments LabVIEW,3.0
1080,Research Scientist,19-1042.00,PerkinElmer TurboMass,3.0
1080,Research Scientist,19-1042.00,Python,4.0
1080,Research Scientist,19-1042.00,SAS,4.0
1080,Research Scientist,19-1042.00,Thermo ToxLab,3.0
1080,Research Scientist,19-1042.00,Triple G ULTRA Laboratory Information System,3.0
1080,Research Scientist,19-1042.00,Waters MassLynx,3.0
1081,Research Scientist,19-1042.00,Reading Comprehension,4.0
1081,Research Scientist,19-1042.00,Active Listening,4.0
1081,Research Scientist,19-1042.00,Speaking,4.12
1081,Research Scientist,19-1042.00,Science,4.12
1081,Research Scientist,19-1042.00,Critical Thinking,4.0
1081,Research Scientist,19-1042.00,Learning Strategies,3.38
1081,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1081,Research Scientist,19-1042.00,IBM SPSS Statistics,4.0
1081,Research Scientist,19-1042.00,Medical Scientists HybridAI,3.0
1081,Research Scientist,19-1042.00,Microsoft Excel,5.0
1081,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1081,Research Scientist,19-1042.00,Microsoft Office software,5.0
1081,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
1081,Research Scientist,19-1042.00,Microsoft Publisher,3.0
1081,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
1081,Research Scientist,19-1042.00,PerkinElmer TurboMass,3.0
1081,Research Scientist,19-1042.00,Python,4.0
1081,Research Scientist,19-1042.00,StataCorp Stata,3.0
1081,Research Scientist,19-1042.00,UNIX,4.0
1081,Research Scientist,19-1042.00,Waters MassLynx,3.0
1081,Research Scientist,19-1042.00,Waters Millennium32,3.0
1081,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
1082,Healthcare Representative,29-2099.08,Active Listening,4.25
1082,Healthcare Representative,29-2099.08,Mathematics,2.12
1082,Healthcare Representative,29-2099.08,Critical Thinking,3.75
1082,Healthcare Representative,29-2099.08,Active Learning,3.12
1082,Healthcare Representative,29-2099.08,Monitoring,3.12
1082,Healthcare Representative,29-2099.08,Complaint management software,3.0
1082,Healthcare Representative,29-2099.08,Corel WordPerfect Office Suite,3.0
1082,Healthcare Representative,29-2099.08,Customer Expressions i-Sight,3.0
1082,Healthcare Representative,29-2099.08,Data entry software,3.0
1082,Healthcare Representative,29-2099.08,Electronic medical record EMR software,3.0
1082,Healthcare Representative,29-2099.08,Epic EpicCare Inpatient Clinical System,3.0
1082,Healthcare Representative,29-2099.08,Epic Systems,5.0
1082,Healthcare Representative,29-2099.08,FaceTime,3.0
1082,Healthcare Representative,29-2099.08,Google Docs,4.0
1082,Healthcare Representative,29-2099.08,Healthcare common procedure coding system HCPCS,3.0
1082,Healthcare Representative,29-2099.08,Henry Schein Dentrix,4.0
1082,Healthcare Representative,29-2099.08,IBM Notes,3.0
1082,Healthcare Representative,29-2099.08,Manhattan Cross Cultural Group Quality Interactions,3.0
1082,Healthcare Representative,29-2099.08,MEDITECH software,4.0
1082,Healthcare Representative,29-2099.08,Microsoft Office software,5.0
1082,Healthcare Representative,29-2099.08,Microsoft Outlook,5.0
1082,Healthcare Representative,29-2099.08,Microsoft PowerPoint,4.0
1082,Healthcare Representative,29-2099.08,Microsoft Windows,4.0
1082,Healthcare Representative,29-2099.08,Microsoft Word,4.0
1082,Healthcare Representative,29-2099.08,Peminic Patient Safety & Quality Suite,3.0
1082,Healthcare Representative,29-2099.08,Scheduling software,3.0
1083,Laboratory Technician,29-2012.00,Reading Comprehension,3.75
1083,Laboratory Technician,29-2012.00,Active Listening,3.62
1083,Laboratory Technician,29-2012.00,Speaking,3.12
1083,Laboratory Technician,29-2012.00,Science,3.0
1083,Laboratory Technician,29-2012.00,Critical Thinking,3.25
1083,Laboratory Technician,29-2012.00,Active Learning,3.0
1083,Laboratory Technician,29-2012.00,Learning Strategies,2.75
1083,Laboratory Technician,29-2012.00,Data entry software,3.0
1083,Laboratory Technician,29-2012.00,FileMaker Pro,3.0
1083,Laboratory Technician,29-2012.00,Google Docs,4.0
1083,Laboratory Technician,29-2012.00,MEDITECH software,4.0
1083,Laboratory Technician,29-2012.00,Microscopic image capturing software,3.0
1083,Laboratory Technician,29-2012.00,Microsoft Excel,5.0
1083,Laboratory Technician,29-2012.00,Microsoft Office software,5.0
1083,Laboratory Technician,29-2012.00,Microsoft Outlook,4.0
1083,Laboratory Technician,29-2012.00,Microsoft PowerPoint,4.0
1083,Laboratory Technician,29-2012.00,Microsoft Word,4.0
1083,Laboratory Technician,29-2012.00,National Instruments LabVIEW,3.0
1083,Laboratory Technician,29-2012.00,Quizlet,3.0
1083,Laboratory Technician,29-2012.00,SAP software,4.0
1083,Laboratory Technician,29-2012.00,Test result delivery software,3.0
1084,Manufacturing Director,11-3051.00,Reading Comprehension,3.88
1084,Manufacturing Director,11-3051.00,Active Listening,3.88
1084,Manufacturing Director,11-3051.00,Speaking,4.0
1084,Manufacturing Director,11-3051.00,Mathematics,3.38
1084,Manufacturing Director,11-3051.00,Critical Thinking,4.0
1084,Manufacturing Director,11-3051.00,ABB Optimize IT Predict & Control,3.0
1084,Manufacturing Director,11-3051.00,Adobe InDesign,4.0
1084,Manufacturing Director,11-3051.00,Apple Final Cut Pro,3.0
1084,Manufacturing Director,11-3051.00,AVEVA InTouch HMI,3.0
1084,Manufacturing Director,11-3051.00,CitectSCADA Reports,3.0
1084,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM software,3.0
1084,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM warehouse shipping manager software,3.0
1084,Manufacturing Director,11-3051.00,Computerized maintenance management system CMMS,3.0
1084,Manufacturing Director,11-3051.00,Distributed control system DCS,3.0
1084,Manufacturing Director,11-3051.00,Exact Software JobBOSS,3.0
1084,Manufacturing Director,11-3051.00,Financial planning software,3.0
1084,Manufacturing Director,11-3051.00,Landtec System Software LFG Pro,3.0
1084,Manufacturing Director,11-3051.00,Microsoft Project,4.0
1084,Manufacturing Director,11-3051.00,Minitab,3.0
1084,Manufacturing Director,11-3051.00,Oracle JD Edwards EnterpriseOne,3.0
1084,Manufacturing Director,11-3051.00,PTC Creo Parametric,3.0
1084,Manufacturing Director,11-3051.00,Qlik Tech QlikView,3.0
1084,Manufacturing Director,11-3051.00,QUMAS quality management solution software,3.0
1084,Manufacturing Director,11-3051.00,SAP Business Objects,3.0
1084,Manufacturing Director,11-3051.00,Statistical process control SPC software,3.0
1084,Manufacturing Director,11-3051.00,WorkSchedule.net,3.0
1084,Manufacturing Director,11-3051.00,WorkTech MAXIMO,3.0
1084,Manufacturing Director,11-3051.00,YouTube,3.0
1085,Research Scientist,19-1042.00,Active Listening,4.0
1085,Research Scientist,19-1042.00,Writing,4.25
1085,Research Scientist,19-1042.00,Learning Strategies,3.38
1085,Research Scientist,19-1042.00,Adobe Photoshop,4.0
1085,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
1085,Research Scientist,19-1042.00,IBM Notes,3.0
1085,Research Scientist,19-1042.00,IBM SPSS Statistics,4.0
1085,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
1085,Research Scientist,19-1042.00,LexisNexis,3.0
1085,Research Scientist,19-1042.00,Medical Scientists HybridAI,3.0
1085,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
1085,Research Scientist,19-1042.00,Microsoft Excel,5.0
1085,Research Scientist,19-1042.00,Microsoft Exchange,3.0
1085,Research Scientist,19-1042.00,Microsoft Publisher,3.0
1085,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
1085,Research Scientist,19-1042.00,Microsoft Word,4.0
1085,Research Scientist,19-1042.00,National Instruments LabVIEW,3.0
1085,Research Scientist,19-1042.00,R,5.0
1085,Research Scientist,19-1042.00,Thermo ToxLab,3.0
1088,Healthcare Representative,29-2099.08,Reading Comprehension,3.88
1088,Healthcare Representative,29-2099.08,Writing,3.12
1088,Healthcare Representative,29-2099.08,Speaking,4.0
1088,Healthcare Representative,29-2099.08,Active Learning,3.12
1088,Healthcare Representative,29-2099.08,"Admissions, discharge, and transfer ADT software",3.0
1088,Healthcare Representative,29-2099.08,Corel WordPerfect Office Suite,3.0
1088,Healthcare Representative,29-2099.08,eClinicalWorks EHR software,4.0
1088,Healthcare Representative,29-2099.08,Electronic medical record EMR software,3.0
1088,Healthcare Representative,29-2099.08,Epic EpicCare Inpatient Clinical System,3.0
1088,Healthcare Representative,29-2099.08,Healthcare common procedure coding system HCPCS,3.0
1088,Healthcare Representative,29-2099.08,Henry Schein Dentrix,4.0
1088,Healthcare Representative,29-2099.08,Manhattan Cross Cultural Group Quality Interactions,3.0
1088,Healthcare Representative,29-2099.08,MEDITECH software,4.0
1088,Healthcare Representative,29-2099.08,Microsoft Excel,5.0
1088,Healthcare Representative,29-2099.08,Microsoft Office software,5.0
1088,Healthcare Representative,29-2099.08,Microsoft PowerPoint,4.0
1088,Healthcare Representative,29-2099.08,Peminic Patient Safety & Quality Suite,3.0
1088,Healthcare Representative,29-2099.08,Prognosis Solutions ResolvPRM,3.0
1088,Healthcare Representative,29-2099.08,rL Solutions Feedback MonitorPro,3.0
1088,Healthcare Representative,29-2099.08,Scheduling software,3.0
1088,Healthcare Representative,29-2099.08,Web browser software,3.0
1092,Healthcare Representative,29-2099.08,Reading Comprehension,3.88
1092,Healthcare Representative,29-2099.08,Critical Thinking,3.75
1092,Healthcare Representative,29-2099.08,CareOne CareEnsure,3.0
1092,Healthcare Representative,29-2099.08,Corel WordPerfect Office Suite,3.0
1092,Healthcare Representative,29-2099.08,Data entry software,3.0
1092,Healthcare Representative,29-2099.08,eClinicalWorks EHR software,4.0
1092,Healthcare Representative,29-2099.08,Electronic medical record EMR software,3.0
1092,Healthcare Representative,29-2099.08,Epic Systems software,3.0
1092,Healthcare Representative,29-2099.08,FaceTime,3.0
1092,Healthcare Representative,29-2099.08,Google Docs,4.0
1092,Healthcare Representative,29-2099.08,Healthcare common procedure coding system HCPCS,3.0
1092,Healthcare Representative,29-2099.08,Manhattan Cross Cultural Group Quality Interactions,3.0
1092,Healthcare Representative,29-2099.08,Medical condition coding software,3.0
1092,Healthcare Representative,29-2099.08,Medical procedure coding software,3.0
1092,Healthcare Representative,29-2099.08,Microsoft Access,4.0
1092,Healthcare Representative,29-2099.08,Microsoft Exchange,3.0
1092,Healthcare Representative,29-2099.08,Microsoft Office software,5.0
1092,Healthcare Representative,29-2099.08,Patient satisfaction assessment software,3.0
1092,Healthcare Representative,29-2099.08,Prognosis Solutions ResolvPRM,3.0
1092,Healthcare Representative,29-2099.08,Web browser software,3.0
1094,Laboratory Technician,29-2012.00,Reading Comprehension,3.75
1094,Laboratory Technician,29-2012.00,Writing,3.0
1094,Laboratory Technician,29-2012.00,Mathematics,2.75
1094,Laboratory Technician,29-2012.00,Critical Thinking,3.25
1094,Laboratory Technician,29-2012.00,Active Learning,3.0
1094,Laboratory Technician,29-2012.00,Data entry software,3.0
1094,Laboratory Technician,29-2012.00,Database software,3.0
1094,Laboratory Technician,29-2012.00,Electronic medical record EMR software,3.0
1094,Laboratory Technician,29-2012.00,Google Docs,4.0
1094,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,3.0
1094,Laboratory Technician,29-2012.00,IBM Notes,3.0
1094,Laboratory Technician,29-2012.00,Medical digital imaging software,3.0
1094,Laboratory Technician,29-2012.00,Microsoft Office software,5.0
1094,Laboratory Technician,29-2012.00,Microsoft Outlook,4.0
1094,Laboratory Technician,29-2012.00,Quizlet,3.0
1094,Laboratory Technician,29-2012.00,SAP software,4.0
1094,Laboratory Technician,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0
1096,Manufacturing Director,11-3051.00,Speaking,4.0
1096,Manufacturing Director,11-3051.00,Mathematics,3.38
1096,Manufacturing Director,11-3051.00,Learning Strategies,3.75
1096,Manufacturing Director,11-3051.00,Adobe Acrobat,4.0
1096,Manufacturing Director,11-3051.00,Adobe Photoshop,4.0
1096,Manufacturing Director,11-3051.00,Autodesk AutoCAD,4.0
1096,Manufacturing Director,11-3051.00,CitectSCADA Reports,3.0
1096,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM software,3.0
1096,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM time manager software,3.0
1096,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM warehouse shipping manager software,3.0
1096,Manufacturing Director,11-3051.00,Database software,3.0
