employee_id,current_skill,source
926,ProcessPro Premier,synthesized
926,Employee performance management system,synthesized
926,Employee scheduling software,synthesized
926,Marel production system MPS,synthesized
926,Microsoft Excel,synthesized
926,IBM Notes,synthesized
926,AVEVA InTouch HMI,synthesized
926,Mathematics,synthesized
927,Learning Strategies,synthesized
927,Science,synthesized
927,Critical Thinking,synthesized
927,Data entry software,synthesized
927,IBM Notes,synthesized
927,Microscopic image capturing software,synthesized
927,Reimbursement screening software,synthesized
927,Active Listening,synthesized
927,Quality control software,synthesized
927,Medical digital imaging software,synthesized
927,Minitab,synthesized
927,Microsoft Office software,synthesized
927,Microsoft Word,synthesized
927,Commercial plate reader software,synthesized
927,Sunquest Information Systems Sunquest Laboratory,synthesized
927,Microsoft Excel,synthesized
927,Active Learning,synthesized
927,Hematology laboratory workflow management software,synthesized
927,Database software,synthesized
927,Microsoft Outlook,synthesized
927,MEDITECH software,synthesized
927,Google Docs,synthesized
927,SAP software,synthesized
927,Email software,synthesized
930,Science,synthesized
930,Microsoft Word,synthesized
930,Integrated development environment IDE software,synthesized
930,StataCorp Stata,synthesized
930,Waters MassLynx,synthesized
930,SAS,synthesized
930,R,synthesized
930,Microsoft Visual Basic,synthesized
930,FileMaker Pro,synthesized
930,IBM SPSS Statistics,synthesized
930,Minitab,synthesized
930,ESRI ArcGIS software,synthesized
930,Adobe Photoshop,synthesized
930,Microsoft PowerPoint,synthesized
930,Waters Millennium32,synthesized
930,Linux,synthesized
930,LexisNexis,synthesized
930,Speaking,synthesized
930,The MathWorks MATLAB,synthesized
930,Monitoring,synthesized
930,Python,synthesized
930,Microsoft Dynamics,synthesized
930,Triple G ULTRA Laboratory Information System,synthesized
930,Microsoft Publisher,synthesized
930,Critical Thinking,synthesized
930,Learning Strategies,synthesized
930,PerkinElmer TurboMass,synthesized
930,Medical Scientists HybridAI,synthesized
930,Microsoft Exchange,synthesized
930,Waters Q-DIS/QM LIMS,synthesized
930,Statistical software,synthesized
930,Mathematics,synthesized
932,Critical Thinking,synthesized
932,Quality control software,synthesized
932,Test result delivery software,synthesized
932,Microsoft Office software,synthesized
932,Monitoring,synthesized
932,Active Learning,synthesized
932,Active Listening,synthesized
932,Commercial plate reader software,synthesized
932,Reading Comprehension,synthesized
932,Speaking,synthesized
932,Mathematics,synthesized
932,FileMaker Pro,synthesized
932,Minitab,synthesized
932,Microsoft Excel,synthesized
932,Test routing software,synthesized
932,Microscopic image capturing software,synthesized
932,SAP software,synthesized
932,Specimen tracking software,synthesized
932,Billing software,synthesized
932,Reimbursement screening software,synthesized
932,Google Docs,synthesized
932,Microsoft Outlook,synthesized
933,BioArray Software Environment BASE,synthesized
933,R,synthesized
933,National Instruments LabVIEW,synthesized
933,Active Listening,synthesized
933,UNIX,synthesized
933,Mathematics,synthesized
933,Statistical software,synthesized
933,Database software,synthesized
933,Learning Strategies,synthesized
933,Medical Scientists MediSave,synthesized
933,Microsoft Dynamics,synthesized
933,Science,synthesized
933,Writing,synthesized
933,Microsoft PowerPoint,synthesized
933,Waters Empower 2,synthesized
933,Reading Comprehension,synthesized
933,Waters Millennium32,synthesized
933,Microsoft Office software,synthesized
933,ESRI ArcGIS software,synthesized
933,IBM SPSS Statistics,synthesized
933,The MathWorks MATLAB,synthesized
933,SAS,synthesized
933,Linux,synthesized
933,Triple G ULTRA Laboratory Information System,synthesized
933,Microsoft Visual Basic,synthesized
933,Microsoft Excel,synthesized
934,Reading Comprehension,synthesized
934,Active Listening,synthesized
934,Mathematics,synthesized
934,FileMaker Pro,synthesized
934,Monitoring,synthesized
934,Medical digital imaging software,synthesized
934,Medical system integration software,synthesized
934,Billing software,synthesized
934,SAP software,synthesized
934,Laboratory information system LIS,synthesized
934,Commercial plate reader software,synthesized
934,Minitab,synthesized
934,Speaking,synthesized
934,Quizlet,synthesized
934,Learning Strategies,synthesized
934,Reimbursement screening software,synthesized
934,Microsoft Office software,synthesized
934,Data entry software,synthesized
934,Microscopic image capturing software,synthesized
934,Electronic medical record EMR software,synthesized
934,Google Docs,synthesized
934,Specimen tracking software,synthesized
936,Microsoft Dynamics,synthesized
936,C++,synthesized
936,Mathematics,synthesized
936,Python,synthesized
936,Cisco Systems VPN Client,synthesized
936,Apache HBase,synthesized
936,Microsoft Project,synthesized
936,Scheduling software,synthesized
936,Oracle Solaris,synthesized
936,Dassault Systemes SolidWorks,synthesized
936,MapReduce big data software,synthesized
936,Microsoft Outlook,synthesized
936,Microsoft Active Directory,synthesized
936,RESTful API,synthesized
936,Kubernetes,synthesized
936,SAP software,synthesized
936,Virtual private networking VPN software,synthesized
936,Salesforce software,synthesized
936,Extensible markup language XML,synthesized
936,Citrix cloud computing software,synthesized
936,Google Cloud software,synthesized
936,Monitoring,synthesized
936,SAP Adaptive Server Enterprise,synthesized
936,Sales analysis software,synthesized
936,Voice over internet protocol VoIP system software,synthesized
936,SAP Business Objects,synthesized
936,Wireshark,synthesized
936,Firewall software,synthesized
936,Splunk Enterprise,synthesized
936,SAP BusinessObjects Crystal Reports,synthesized
936,Cisco Systems CiscoWorks,synthesized
936,PHP,synthesized
936,Docker,synthesized
936,Microsoft PowerPoint,synthesized
936,NortonLifeLock cybersecurity software,synthesized
936,Graphics software,synthesized
936,SAP Business One,synthesized
936,Microsoft SharePoint,synthesized
936,Enterprise application integration EAI software,synthesized
936,Microsoft Azure software,synthesized
936,React,synthesized
936,Ruby,synthesized
936,JavaScript,synthesized
936,UNIX,synthesized
936,Microsoft SQL Server,synthesized
936,WebEx Sales Center,synthesized
936,Writing,synthesized
939,Monitoring,synthesized
939,FileMaker Pro,synthesized
939,Waters Millennium32,synthesized
939,Medical Scientists MediSave,synthesized
939,Critical Thinking,synthesized
939,Active Listening,synthesized
939,Waters Empower 2,synthesized
939,Mathematics,synthesized
939,Integrated development environment IDE software,synthesized
939,National Instruments LabVIEW,synthesized
939,Thermo ToxLab,synthesized
939,Medical Scientists HybridAI,synthesized
939,Microsoft Visual Basic,synthesized
939,Database software,synthesized
939,Reading Comprehension,synthesized
939,Active Learning,synthesized
939,Triple G ULTRA Laboratory Information System,synthesized
939,SAS,synthesized
939,Statistical software,synthesized
939,Writing,synthesized
939,Waters MassLynx,synthesized
939,Waters Q-DIS/QM LIMS,synthesized
939,Minitab,synthesized
939,UNIX,synthesized
939,IBM SPSS Statistics,synthesized
939,PerkinElmer TurboMass,synthesized
939,BioArray Software Environment BASE,synthesized
939,Microsoft Office software,synthesized
939,Adobe Photoshop,synthesized
939,Microsoft Word,synthesized
939,Science,synthesized
939,Microsoft Publisher,synthesized
940,eClinicalWorks EHR software,synthesized
940,Reading Comprehension,synthesized
940,Active Learning,synthesized
940,Peminic Patient Safety & Quality Suite,synthesized
940,Epic EpicCare Inpatient Clinical System,synthesized
940,Microsoft Word,synthesized
940,Microsoft PowerPoint,synthesized
940,Speaking,synthesized
940,Prognosis Solutions ResolvPRM,synthesized
940,Patient satisfaction assessment software,synthesized
940,Critical Thinking,synthesized
940,Microsoft Access,synthesized
940,rL Solutions Feedback MonitorPro,synthesized
940,Microsoft Windows,synthesized
940,Microsoft Dynamics,synthesized
940,Microsoft Exchange,synthesized
940,Mathematics,synthesized
940,Database software,synthesized
940,FaceTime,synthesized
940,Epic Systems,synthesized
940,Complaint management software,synthesized
940,Manhattan Cross Cultural Group Quality Interactions,synthesized
940,Active Listening,synthesized
940,Microsoft Office software,synthesized
941,Microsoft Office software,synthesized
941,HubSpot software,synthesized
941,IBM SPSS Statistics,synthesized
941,Microsoft PowerPoint,synthesized
941,Apple macOS,synthesized
941,Active Listening,synthesized
941,Microsoft Outlook,synthesized
941,Microsoft Excel,synthesized
941,Speaking,synthesized
941,Monitoring,synthesized
941,Active Learning,synthesized
941,Salesforce software,synthesized
942,Corel WordPerfect Office Suite,synthesized
942,rL Solutions Feedback MonitorPro,synthesized
942,Scheduling software,synthesized
942,Web browser software,synthesized
942,Microsoft Windows,synthesized
942,Database software,synthesized
942,Microsoft Access,synthesized
942,PracticeWorks Systems Kodak WINOMS CS,synthesized
942,Speaking,synthesized
942,MEDITECH software,synthesized
942,Microsoft Excel,synthesized
942,Google Docs,synthesized
942,Microsoft Exchange,synthesized
942,Healthcare common procedure coding system HCPCS,synthesized
942,Microsoft Dynamics,synthesized
942,Electronic medical record EMR software,synthesized
942,Monitoring,synthesized
942,Pemimic Patient Relations Suite,synthesized
942,"Admissions, discharge, and transfer ADT software",synthesized
942,Epic Systems software,synthesized
942,Science,synthesized
942,Microsoft Office software,synthesized
942,eClinicalWorks EHR software,synthesized
942,IBM Notes,synthesized
942,Epic Systems,synthesized
942,Complaint management software,synthesized
942,Henry Schein Dentrix,synthesized
942,Patient satisfaction assessment software,synthesized
942,Epic EpicCare Inpatient Clinical System,synthesized
942,Reading Comprehension,synthesized
942,Peminic Patient Safety & Quality Suite,synthesized
942,Medical procedure coding software,synthesized
942,Data entry software,synthesized
944,Quality control software,synthesized
944,Reimbursement screening software,synthesized
944,MEDITECH software,synthesized
944,Speaking,synthesized
944,Medical system integration software,synthesized
944,Microsoft Excel,synthesized
944,Specimen tracking software,synthesized
944,Data entry software,synthesized
944,Laboratory information system LIS,synthesized
944,Test routing software,synthesized
944,Microsoft Office software,synthesized
944,Science,synthesized
944,Active Listening,synthesized
944,Database software,synthesized
944,Microscopic image capturing software,synthesized
944,Writing,synthesized
945,Waters MassLynx,synthesized
945,Triple G ULTRA Laboratory Information System,synthesized
945,Database software,synthesized
945,FileMaker Pro,synthesized
945,Waters Q-DIS/QM LIMS,synthesized
945,Monitoring,synthesized
945,Microsoft Word,synthesized
945,Microsoft Publisher,synthesized
945,SAS,synthesized
945,Minitab,synthesized
945,LexisNexis,synthesized
945,Mathematics,synthesized
945,Microsoft Exchange,synthesized
945,Microsoft Project,synthesized
945,Microsoft Visual Basic,synthesized
945,Microsoft Dynamics,synthesized
945,Reading Comprehension,synthesized
945,Waters Empower 2,synthesized
945,IBM SPSS Statistics,synthesized
945,Active Learning,synthesized
945,Statistical software,synthesized
945,Linux,synthesized
945,Medical Scientists MediSave,synthesized
945,Adobe Photoshop,synthesized
945,Speaking,synthesized
947,Google Cloud software,synthesized
947,JavaScript,synthesized
947,Microsoft Visio,synthesized
947,Apache Cassandra,synthesized
947,Border Gateway Protocol BGP,synthesized
947,Microsoft Project,synthesized
947,Sales analysis software,synthesized
947,IBM Cognos Business Intelligence,synthesized
947,Splunk Enterprise,synthesized
947,Critical Thinking,synthesized
947,Firewall software,synthesized
947,WebEx Sales Center,synthesized
947,Apple iOS,synthesized
947,Informatica Corporation PowerCenter,synthesized
947,Oracle Solaris,synthesized
947,Database management software,synthesized
947,Active Listening,synthesized
947,IBM Domino,synthesized
947,Apache Pig,synthesized
947,Microsoft Excel,synthesized
947,React,synthesized
947,Wireshark,synthesized
947,Amazon Web Services AWS software,synthesized
947,Cisco Systems CiscoWorks,synthesized
947,Salesforce software,synthesized
947,Teradata Database,synthesized
947,Dassault Systemes SolidWorks,synthesized
947,Google Workspace software,synthesized
947,Hewlett Packard HP-UX,synthesized
947,NortonLifeLock cybersecurity software,synthesized
947,Structured query language SQL,synthesized
947,SAP software,synthesized
947,Single sign-on SSO,synthesized
947,Graphics software,synthesized
947,IBM DB2,synthesized
947,Microsoft SQL Server,synthesized
947,Perl,synthesized
947,Voice over internet protocol VoIP system software,synthesized
947,Ruby,synthesized
947,Microsoft SharePoint,synthesized
947,PHP,synthesized
947,McAfee,synthesized
947,Microsoft Active Directory,synthesized
947,Cisco Systems VPN Client,synthesized
947,C++,synthesized
947,Learning Strategies,synthesized
947,Microsoft Word,synthesized
947,Microsoft Office Live Meeting,synthesized
949,Microsoft Excel,synthesized
949,Triple G ULTRA Laboratory Information System,synthesized
949,Medical Scientists HybridAI,synthesized
949,Integrated development environment IDE software,synthesized
949,The MathWorks MATLAB,synthesized
949,Waters Empower 2,synthesized
949,Thermo ToxLab,synthesized
949,Microsoft Word,synthesized
949,R,synthesized
949,SAS,synthesized
949,Waters MassLynx,synthesized
949,Reading Comprehension,synthesized
949,Learning Strategies,synthesized
949,Waters Millennium32,synthesized
949,Active Listening,synthesized
949,Microsoft Exchange,synthesized
949,Speaking,synthesized
949,Critical Thinking,synthesized
949,Database software,synthesized
949,Science,synthesized
949,FileMaker Pro,synthesized
949,Monitoring,synthesized
949,National Instruments LabVIEW,synthesized
949,Microsoft Dynamics,synthesized
950,Microsoft Visio,synthesized
950,ESRI ArcGIS software,synthesized
950,Oracle Database,synthesized
950,Speaking,synthesized
950,Microsoft Outlook,synthesized
950,Active Listening,synthesized
950,Adobe Photoshop,synthesized
950,The MathWorks MATLAB,synthesized
950,Monitoring,synthesized
950,Critical Thinking,synthesized
950,Microsoft Project,synthesized
950,R,synthesized
950,Graphics software,synthesized
950,IBM Lotus 1-2-3,synthesized
950,SAS,synthesized
950,Microsoft PowerPoint,synthesized
950,Reading Comprehension,synthesized
950,Microsoft Excel,synthesized
951,Commercial plate reader software,synthesized
951,FileMaker Pro,synthesized
951,Test result delivery software,synthesized
951,IBM Notes,synthesized
951,Critical Thinking,synthesized
951,Microsoft Office software,synthesized
951,Data entry software,synthesized
951,Reading Comprehension,synthesized
951,Reimbursement screening software,synthesized
951,Test routing software,synthesized
951,Speaking,synthesized
951,Mathematics,synthesized
951,Billing software,synthesized
951,National Instruments LabVIEW,synthesized
951,Microsoft Word,synthesized
951,Writing,synthesized
951,Active Listening,synthesized
951,Monitoring,synthesized
951,Laboratory information system LIS,synthesized
951,Electronic medical record EMR software,synthesized
951,Active Learning,synthesized
951,Learning Strategies,synthesized
951,Email software,synthesized
951,MEDITECH software,synthesized
951,SAP software,synthesized
952,Active Listening,synthesized
952,JamBoard,synthesized
952,Critical Thinking,synthesized
952,Salesforce software,synthesized
952,Science,synthesized
952,Microsoft PowerPoint,synthesized
952,Microsoft Office software,synthesized
952,Microsoft Dynamics,synthesized
952,Reading Comprehension,synthesized
952,Microsoft Project,synthesized
954,Critical Thinking,synthesized
954,Security assertion markup language SAML,synthesized
954,SAP Business Objects,synthesized
954,SAP BusinessObjects Crystal Reports,synthesized
954,Autodesk AutoCAD,synthesized
954,MicroStrategy Desktop,synthesized
954,Scheduling software,synthesized
954,Voice over internet protocol VoIP system software,synthesized
954,Graphics software,synthesized
954,Google Workspace software,synthesized
954,PHP,synthesized
954,Oracle Java,synthesized
954,SAP Business One,synthesized
954,Writing,synthesized
954,JavaScript,synthesized
954,Microsoft Visio,synthesized
954,Atlassian JIRA,synthesized
954,Learning Strategies,synthesized
954,Apache HBase,synthesized
954,Citrix cloud computing software,synthesized
954,Informatica Corporation PowerCenter,synthesized
954,Google Cloud software,synthesized
954,Database management software,synthesized
954,Shell script,synthesized
954,Oracle Database,synthesized
954,Mathematics,synthesized
954,SAP software,synthesized
954,Ab Initio,synthesized
954,Single sign-on SSO,synthesized
954,R,synthesized
954,Sales analysis software,synthesized
954,IBM Cognos Business Intelligence,synthesized
954,Microsoft Excel,synthesized
954,Reading Comprehension,synthesized
954,Hyperion Solutions Hyperion System 9 Bi+,synthesized
954,IBM DB2,synthesized
954,Microsoft Office software,synthesized
954,Microsoft SQL Server,synthesized
954,Microsoft Active Directory,synthesized
954,C++,synthesized
954,Apache Hadoop,synthesized
954,Apache Cassandra,synthesized
954,Network directory services software,synthesized
954,Enterprise application integration EAI software,synthesized
954,Apache Pig,synthesized
954,Ansible software,synthesized
954,Ruby,synthesized
956,Atlassian JIRA,synthesized
956,Microsoft Dynamics,synthesized
956,Single sign-on SSO,synthesized
956,Salesforce software,synthesized
956,Microsoft Office software,synthesized
956,Scheduling software,synthesized
956,Sales analysis software,synthesized
956,Amazon Web Services AWS software,synthesized
956,Perl,synthesized
956,Google Cloud software,synthesized
956,Extensible hypertext markup language XHTML,synthesized
956,Web browser software,synthesized
956,Virtual private networking VPN software,synthesized
956,PHP,synthesized
956,IBM Cognos Business Intelligence,synthesized
956,R,synthesized
956,Oracle Database,synthesized
956,Linux,synthesized
956,Shell script,synthesized
956,Apache HBase,synthesized
956,Citrix cloud computing software,synthesized
956,Microsoft Windows Server,synthesized
956,SAP BusinessObjects Crystal Reports,synthesized
956,Writing,synthesized
956,Database management software,synthesized
956,SAP Business One,synthesized
956,Structured query language SQL,synthesized
956,Reading Comprehension,synthesized
956,Software as a service SaaS,synthesized
956,Ab Initio,synthesized
956,SAP Business Objects,synthesized
956,Monitoring,synthesized
956,NortonLifeLock cybersecurity software,synthesized
956,Management information systems MIS,synthesized
956,Microsoft Exchange,synthesized
956,MicroStrategy,synthesized
956,McAfee,synthesized
956,SAP Adaptive Server Enterprise,synthesized
956,Border Gateway Protocol BGP,synthesized
956,Active Learning,synthesized
956,Splunk Enterprise,synthesized
956,React,synthesized
956,Microsoft Project,synthesized
956,MapReduce big data software,synthesized
956,Kubernetes,synthesized
956,WebEx Sales Center,synthesized
956,Microsoft Excel,synthesized
956,JavaScript,synthesized
956,Science,synthesized
956,Dassault Systemes SolidWorks,synthesized
956,Active Listening,synthesized
956,Extensible markup language XML,synthesized
956,Google Workspace software,synthesized
956,Graphics software,synthesized
956,Teradata Database,synthesized
956,Apache Pig,synthesized
956,Microsoft Active Directory,synthesized
956,Microsoft SQL Server,synthesized
956,Enterprise JavaBeans,synthesized
956,Speaking,synthesized
956,Network directory services software,synthesized
956,Apple iOS,synthesized
956,Cisco Systems CiscoWorks,synthesized
956,IBM Cognos Impromptu,synthesized
957,Data entry software,synthesized
957,Google Docs,synthesized
957,MEDITECH software,synthesized
957,Microsoft Office software,synthesized
957,Quality control software,synthesized
957,Critical Thinking,synthesized
957,Database software,synthesized
957,Microsoft Word,synthesized
957,Active Listening,synthesized
957,Reimbursement screening software,synthesized
957,Quizlet,synthesized
957,SAP software,synthesized
957,Microsoft Outlook,synthesized
957,Billing software,synthesized
957,Email software,synthesized
957,Commercial plate reader software,synthesized
957,Medical system integration software,synthesized
957,Specimen tracking software,synthesized
957,Electronic medical record EMR software,synthesized
957,IBM Notes,synthesized
957,FileMaker Pro,synthesized
957,Active Learning,synthesized
958,Test routing software,synthesized
958,Minitab,synthesized
958,Electronic medical record EMR software,synthesized
958,Microsoft Outlook,synthesized
958,Microscopic image capturing software,synthesized
958,National Instruments LabVIEW,synthesized
958,Reading Comprehension,synthesized
958,Billing software,synthesized
958,Microsoft Word,synthesized
958,Quality control software,synthesized
958,Science,synthesized
958,Medical system integration software,synthesized
958,MEDITECH software,synthesized
958,Critical Thinking,synthesized
958,Reimbursement screening software,synthesized
958,FileMaker Pro,synthesized
958,Sunquest Information Systems Sunquest Laboratory,synthesized
958,Monitoring,synthesized
958,Speaking,synthesized
958,Microsoft PowerPoint,synthesized
959,Speaking,synthesized
959,Microsoft Project,synthesized
959,IBM SPSS Statistics,synthesized
959,HubSpot software,synthesized
959,Active Learning,synthesized
959,Writing,synthesized
959,Microsoft Office software,synthesized
959,Microsoft PowerPoint,synthesized
959,Apple macOS,synthesized
959,Monitoring,synthesized
959,Reading Comprehension,synthesized
959,JamBoard,synthesized
960,Commercial plate reader software,synthesized
960,Writing,synthesized
960,Hematology laboratory workflow management software,synthesized
960,Quizlet,synthesized
960,Microscopic image capturing software,synthesized
960,IBM Notes,synthesized
960,Minitab,synthesized
960,Specimen tracking software,synthesized
960,Reimbursement screening software,synthesized
960,Test routing software,synthesized
960,National Instruments LabVIEW,synthesized
960,Microsoft Outlook,synthesized
960,Test result delivery software,synthesized
960,Medical system integration software,synthesized
960,Learning Strategies,synthesized
960,Science,synthesized
960,Active Learning,synthesized
960,Microsoft Excel,synthesized
960,Critical Thinking,synthesized
960,Data entry software,synthesized
960,Email software,synthesized
961,Microsoft Excel,synthesized
961,Speaking,synthesized
961,Active Learning,synthesized
961,IBM Notes,synthesized
961,Microsoft Exchange,synthesized
961,Database software,synthesized
961,Learning Strategies,synthesized
961,FaceTime,synthesized
961,Healthcare common procedure coding system HCPCS,synthesized
961,Pemimic Patient Relations Suite,synthesized
961,Epic EpicCare Inpatient Clinical System,synthesized
961,Microsoft Word,synthesized
961,MEDITECH software,synthesized
961,Manhattan Cross Cultural Group Quality Interactions,synthesized
961,PracticeWorks Systems Kodak WINOMS CS,synthesized
961,Google Docs,synthesized
961,Writing,synthesized
961,Science,synthesized
961,rL Solutions Feedback MonitorPro,synthesized
961,Active Listening,synthesized
961,Microsoft Office software,synthesized
961,Customer Expressions i-Sight,synthesized
961,Complaint management software,synthesized
961,Data entry software,synthesized
961,Peminic Patient Safety & Quality Suite,synthesized
961,Web browser software,synthesized
961,Epic Systems,synthesized
961,Microsoft PowerPoint,synthesized
964,National Instruments LabVIEW,synthesized
964,Microsoft Project,synthesized
964,R,synthesized
964,Python,synthesized
964,Mathematics,synthesized
964,IBM Notes,synthesized
964,ESRI ArcGIS software,synthesized
964,PerkinElmer TurboMass,synthesized
964,Minitab,synthesized
964,Active Listening,synthesized
964,Active Learning,synthesized
964,Writing,synthesized
964,The MathWorks MATLAB,synthesized
964,SAS,synthesized
964,Waters Q-DIS/QM LIMS,synthesized
964,Adobe Photoshop,synthesized
964,LexisNexis,synthesized
964,Thermo ToxLab,synthesized
964,FileMaker Pro,synthesized
964,Waters MassLynx,synthesized
964,Monitoring,synthesized
964,Triple G ULTRA Laboratory Information System,synthesized
964,BioArray Software Environment BASE,synthesized
964,IBM SPSS Statistics,synthesized
964,Database software,synthesized
964,Integrated development environment IDE software,synthesized
964,Linux,synthesized
964,Microsoft Office software,synthesized
964,Waters Millennium32,synthesized
964,Microsoft Publisher,synthesized
966,Statistical process control SPC software,synthesized
966,Marel production system MPS,synthesized
966,SAP software,synthesized
966,Minitab,synthesized
966,Microsoft Excel,synthesized
966,Landtec System Software LFG Pro,synthesized
966,Landfill gas analysis software,synthesized
966,CitectSCADA Reports,synthesized
966,Speaking,synthesized
966,FileMaker Pro,synthesized
966,Mathematics,synthesized
966,Citect IIM,synthesized
966,Prosys Open Platform Communications unified architecture software,synthesized
966,ABB Optimize IT Predict & Control,synthesized
966,Database software,synthesized
966,Reading Comprehension,synthesized
966,Learning Strategies,synthesized
966,Clockware,synthesized
966,Industrial production manager and stock control software,synthesized
966,Microsoft Word,synthesized
966,Oracle PeopleSoft,synthesized
966,PTC Creo Parametric,synthesized
966,NetSuite ERP,synthesized
966,AVEVA InTouch HMI,synthesized
966,Web browser software,synthesized
966,Oracle JD Edwards EnterpriseOne,synthesized
966,Science,synthesized
966,Eko,synthesized
967,Apache HBase,synthesized
967,Dassault Systemes SolidWorks,synthesized
967,Web browser software,synthesized
967,Microsoft Dynamics,synthesized
967,Network directory services software,synthesized
967,Learning Strategies,synthesized
967,Microsoft Word,synthesized
967,Mathematics,synthesized
967,Speaking,synthesized
967,McAfee,synthesized
967,Ansible software,synthesized
967,Google Workspace software,synthesized
967,Apache Pig,synthesized
967,Oracle Database,synthesized
967,MicroStrategy Desktop,synthesized
967,Informatica Corporation PowerCenter,synthesized
967,Apple iOS,synthesized
967,Salesforce software,synthesized
967,PHP,synthesized
967,Oracle Java,synthesized
967,SAP Business Objects,synthesized
967,Software as a service SaaS,synthesized
967,RESTful API,synthesized
967,C++,synthesized
967,Border Gateway Protocol BGP,synthesized
967,Virtual private networking VPN software,synthesized
967,Ruby,synthesized
967,Microsoft Access,synthesized
967,Wireshark,synthesized
967,Cisco Systems VPN Client,synthesized
967,Graphics software,synthesized
967,Monitoring,synthesized
967,Oracle Solaris,synthesized
967,Python,synthesized
967,UNIX,synthesized
967,WebEx Sales Center,synthesized
967,Oracle PeopleSoft,synthesized
967,Microsoft Visio,synthesized
967,Scheduling software,synthesized
967,Autodesk AutoCAD,synthesized
967,Perl,synthesized
967,Microsoft SharePoint,synthesized
967,Hyperion Solutions Hyperion System 9 Bi+,synthesized
967,SAP software,synthesized
967,Microsoft Project,synthesized
967,JavaScript,synthesized
967,MapReduce big data software,synthesized
967,Structured query language SQL,synthesized
967,Docker,synthesized
967,IBM Cognos Impromptu,synthesized
967,Management information systems MIS,synthesized
967,Kubernetes,synthesized
967,Reading Comprehension,synthesized
967,Active Learning,synthesized
967,Firewall software,synthesized
967,Teradata Database,synthesized
967,Microsoft Excel,synthesized
967,Hewlett Packard HP-UX,synthesized
967,Splunk Enterprise,synthesized
967,Microsoft Azure software,synthesized
967,IBM Domino,synthesized
967,SAP Business One,synthesized
967,Microsoft Teams,synthesized
967,Database management software,synthesized
967,Microsoft Office software,synthesized
967,Atlassian JIRA,synthesized
967,Microsoft PowerPoint,synthesized
967,Critical Thinking,synthesized
967,Amazon Web Services AWS software,synthesized
967,Extensible hypertext markup language XHTML,synthesized
967,Citrix cloud computing software,synthesized
967,Science,synthesized
967,Microsoft Outlook,synthesized
969,Peminic Patient Safety & Quality Suite,synthesized
969,Microsoft Office software,synthesized
969,Science,synthesized
969,Electronic medical record EMR software,synthesized
969,rL Solutions Feedback MonitorPro,synthesized
969,Henry Schein Dentrix,synthesized
969,Writing,synthesized
969,Data entry software,synthesized
969,Scheduling software,synthesized
969,IBM Notes,synthesized
969,Healthcare common procedure coding system HCPCS,synthesized
969,Microsoft Dynamics,synthesized
969,CareOne CareEnsure,synthesized
969,Web browser software,synthesized
969,Database software,synthesized
969,PracticeWorks Systems Kodak WINOMS CS,synthesized
969,Epic Systems software,synthesized
969,Medical condition coding software,synthesized
969,Customer Expressions i-Sight,synthesized
969,Google Docs,synthesized
969,Microsoft Exchange,synthesized
969,Medical procedure coding software,synthesized
969,eClinicalWorks EHR software,synthesized
969,Patient satisfaction assessment software,synthesized
969,Critical Thinking,synthesized
970,SAP BusinessObjects Crystal Reports,synthesized
970,Apache Hadoop,synthesized
970,Ansible software,synthesized
970,Wireshark,synthesized
970,NortonLifeLock cybersecurity software,synthesized
970,Apache Struts,synthesized
970,Cisco Systems CiscoWorks,synthesized
970,Speaking,synthesized
970,IBM Cognos Impromptu,synthesized
970,Mathematics,synthesized
970,RESTful API,synthesized
970,Cisco Systems VPN Client,synthesized
970,Database management software,synthesized
970,Microsoft Active Directory,synthesized
970,Hewlett Packard HP-UX,synthesized
970,Kubernetes,synthesized
970,Structured query language SQL,synthesized
970,Salesforce software,synthesized
970,Oracle Solaris,synthesized
970,Network directory services software,synthesized
970,Learning Strategies,synthesized
970,Microsoft Dynamics,synthesized
970,Apple iOS,synthesized
970,Extensible hypertext markup language XHTML,synthesized
970,IBM Domino,synthesized
970,Oracle Database,synthesized
970,Sales analysis software,synthesized
970,Ruby,synthesized
970,Microsoft Windows Server,synthesized
970,Management information systems MIS,synthesized
970,C,synthesized
970,Graphics software,synthesized
970,PHP,synthesized
970,Apache HBase,synthesized
970,UNIX,synthesized
970,Border Gateway Protocol BGP,synthesized
970,MicroStrategy Desktop,synthesized
970,Microsoft Exchange,synthesized
970,Enterprise application integration EAI software,synthesized
970,McAfee,synthesized
970,SAP Business Objects,synthesized
970,Active Learning,synthesized
970,Linux,synthesized
970,Science,synthesized
970,Citrix cloud computing software,synthesized
970,Google Cloud software,synthesized
970,Perl,synthesized
970,Hyperion Solutions Hyperion System 9 Bi+,synthesized
970,Microsoft Azure software,synthesized
970,Google Workspace software,synthesized
970,Oracle PeopleSoft,synthesized
970,Writing,synthesized
970,MapReduce big data software,synthesized
970,Software as a service SaaS,synthesized
970,Apache Cassandra,synthesized
970,Microsoft Visio,synthesized
970,SAP Business One,synthesized
970,SAP Adaptive Server Enterprise,synthesized
970,Monitoring,synthesized
970,C++,synthesized
970,Microsoft Word,synthesized
970,Microsoft Access,synthesized
970,Microsoft Office Live Meeting,synthesized
970,Dassault Systemes SolidWorks,synthesized
970,Teradata Database,synthesized
970,Ab Initio,synthesized
970,Atlassian JIRA,synthesized
970,Microsoft PowerPoint,synthesized
972,Reimbursement screening software,synthesized
972,Microsoft Office software,synthesized
972,Database software,synthesized
